14:11:42.971 [main] INFO  utilities.UtilityCustomFunctions - Expected:Theresa@rsoft.in
14:11:42.972 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
14:11:44.077 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
14:11:44.077 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
14:11:44.077 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
14:11:45.204 [main] INFO  utilities.UtilityCustomFunctions - Actual:five
14:11:45.204 [main] INFO  utilities.UtilityCustomFunctions - Expected:five
14:11:45.204 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
14:11:46.300 [main] INFO  utilities.UtilityCustomFunctions - Actual:Delhi
14:11:46.300 [main] INFO  utilities.UtilityCustomFunctions - Expected:Delhi
14:11:46.300 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
14:12:00.083 [main] INFO  utilities.UtilityCustomFunctions - Actual:Carol Gerald
14:12:00.083 [main] INFO  utilities.UtilityCustomFunctions - Expected:Carol Gerald
14:12:00.083 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
14:12:01.188 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
14:12:01.188 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
14:12:01.188 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
14:12:02.306 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840005483
14:12:02.306 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840005483
14:12:02.306 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
14:12:03.426 [main] INFO  utilities.UtilityCustomFunctions - Actual:Kayla@rsoft.in
14:12:03.426 [main] INFO  utilities.UtilityCustomFunctions - Expected:Kayla@rsoft.in
14:12:03.426 [main] INFO  utilities.UtilityCustomFunctions - Message:Email
14:12:04.537 [main] INFO  utilities.UtilityCustomFunctions - Actual:Welcome to Automation World...!
14:12:04.537 [main] INFO  utilities.UtilityCustomFunctions - Expected:Welcome to Automation World...!
14:12:04.537 [main] INFO  utilities.UtilityCustomFunctions - Message:Text
14:12:05.654 [main] INFO  utilities.UtilityCustomFunctions - Actual:one
14:12:05.654 [main] INFO  utilities.UtilityCustomFunctions - Expected:one
14:12:05.654 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiSelect
14:12:06.772 [main] INFO  utilities.UtilityCustomFunctions - Actual:Tamilnadu
14:12:06.772 [main] INFO  utilities.UtilityCustomFunctions - Expected:Tamilnadu
14:12:06.772 [main] INFO  utilities.UtilityCustomFunctions - Message:MultiChoice State
14:12:20.821 [main] INFO  utilities.UtilityCustomFunctions - Actual:Lisa Noah
14:12:20.821 [main] INFO  utilities.UtilityCustomFunctions - Expected:Lisa Noah
14:12:20.822 [main] INFO  utilities.UtilityCustomFunctions - Message:AssignedTo Value
14:12:21.954 [main] INFO  utilities.UtilityCustomFunctions - Actual:+91
14:12:21.954 [main] INFO  utilities.UtilityCustomFunctions - Expected:+91
14:12:21.954 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number Prefix
14:12:23.069 [main] INFO  utilities.UtilityCustomFunctions - Actual:9840008583
14:12:23.070 [main] INFO  utilities.UtilityCustomFunctions - Expected:9840008583
14:12:23.070 [main] INFO  utilities.UtilityCustomFunctions - Message:Mobile Number
